Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2022-09-07 22:00:00,1726.300048828125,1726.9000244140625,1724.9000244140625,1726.5999755859375,3857
2022-09-07 23:00:00,1725.699951171875,1727.300048828125,1725.0,1726.4000244140625,2563
2022-09-08 00:00:00,1725.800048828125,1728.0999755859375,1725.0999755859375,1725.699951171875,2689
2022-09-08 01:00:00,1727.5,1728.5999755859375,1725.800048828125,1725.9000244140625,2800
2022-09-08 02:00:00,1730.5999755859375,1730.800048828125,1726.800048828125,1727.4000244140625,6220
2022-09-08 03:00:00,1728.5,1733.9000244140625,1728.300048828125,1730.5999755859375,10082
2022-09-08 04:00:00,1729.0,1730.4000244140625,1727.0,1728.5999755859375,7775
2022-09-08 05:00:00,1731.4000244140625,1732.199951171875,1728.800048828125,1728.9000244140625,6503
2022-09-08 06:00:00,1734.5999755859375,1736.4000244140625,1730.0,1731.5,8811
2022-09-08 07:00:00,1734.800048828125,1739.4000244140625,1733.300048828125,1734.699951171875,10368
2022-09-08 08:00:00,1726.4000244140625,1737.699951171875,1724.4000244140625,1734.9000244140625,23888
2022-09-08 09:00:00,1722.0999755859375,1727.300048828125,1720.199951171875,1726.300048828125,26993
2022-09-08 10:00:00,1718.4000244140625,1722.199951171875,1713.699951171875,1722.0999755859375,24902
2022-09-08 11:00:00,1718.0,1720.0,1717.0,1718.5,9344
2022-09-08 12:00:00,1717.0,1718.5999755859375,1715.699951171875,1718.0999755859375,7314
2022-09-08 13:00:00,1720.300048828125,1722.5999755859375,1716.699951171875,1717.0,8552
2022-09-08 14:00:00,1718.300048828125,1721.0,1718.0999755859375,1720.300048828125,3921
2022-09-08 15:00:00,1718.0,1720.199951171875,1717.800048828125,1718.199951171875,3119
2022-09-08 16:00:00,1719.4000244140625,1720.699951171875,1717.9000244140625,1717.9000244140625,1824
2022-09-08 18:00:00,1720.4000244140625,1720.5999755859375,1719.4000244140625,1719.5999755859375,0
2022-09-08 19:00:00,1721.4000244140625,1721.800048828125,1720.300048828125,1720.300048828125,1032
2022-09-08 20:00:00,1724.5,1726.300048828125,1720.4000244140625,1721.5,4194
2022-09-08 21:00:00,1727.699951171875,1727.699951171875,1724.0999755859375,1724.5,3059
2022-09-08 22:00:00,1729.699951171875,1729.800048828125,1727.0,1727.699951171875,3197
2022-09-08 23:00:00,1729.5999755859375,1731.5,1729.300048828125,1729.5999755859375,3607
2022-09-09 00:00:00,1731.9000244140625,1732.699951171875,1729.800048828125,1730.0,3176
2022-09-09 01:00:00,1730.0,1732.300048828125,1729.4000244140625,1731.800048828125,3551
2022-09-09 02:00:00,1733.199951171875,1733.800048828125,1728.300048828125,1730.0999755859375,7525
2022-09-09 03:00:00,1738.300048828125,1740.5,1732.699951171875,1733.0999755859375,14668
2022-09-09 04:00:00,1739.4000244140625,1740.0999755859375,1737.5,1738.300048828125,6750
2022-09-09 05:00:00,1738.5,1739.800048828125,1736.199951171875,1739.5,6188
2022-09-09 06:00:00,1738.0,1740.5,1737.0999755859375,1738.4000244140625,6690
2022-09-09 07:00:00,1732.0999755859375,1739.699951171875,1731.0,1738.0,10100
2022-09-09 08:00:00,1729.4000244140625,1733.300048828125,1729.0,1732.0,13581
2022-09-09 09:00:00,1724.0,1730.4000244140625,1721.800048828125,1729.5,20301
2022-09-09 10:00:00,1725.300048828125,1728.300048828125,1722.800048828125,1723.9000244140625,14417
2022-09-09 11:00:00,1727.800048828125,1729.5999755859375,1724.0999755859375,1725.300048828125,8811
2022-09-09 12:00:00,1731.0999755859375,1731.4000244140625,1725.9000244140625,1727.9000244140625,6788
2022-09-09 13:00:00,1727.4000244140625,1731.300048828125,1727.199951171875,1731.0999755859375,5877
2022-09-09 14:00:00,1726.9000244140625,1727.5,1725.5999755859375,1727.4000244140625,3131
2022-09-09 15:00:00,1726.9000244140625,1727.699951171875,1725.800048828125,1726.9000244140625,2815
2022-09-09 16:00:00,1727.5999755859375,1729.300048828125,1726.5,1726.800048828125,1462
2022-09-11 18:00:00,1730.800048828125,1731.4000244140625,1727.699951171875,1728.4000244140625,1699
2022-09-11 19:00:00,1729.5,1730.800048828125,1728.800048828125,1730.800048828125,862
2022-09-11 20:00:00,1727.9000244140625,1729.800048828125,1727.199951171875,1729.4000244140625,1687
2022-09-11 21:00:00,1727.300048828125,1729.5,1726.5999755859375,1727.9000244140625,2280
2022-09-11 22:00:00,1724.300048828125,1727.4000244140625,1723.5999755859375,1727.199951171875,2547
2022-09-11 23:00:00,1724.0999755859375,1724.5999755859375,1722.699951171875,1724.199951171875,1866
2022-09-12 00:00:00,1723.199951171875,1724.199951171875,1722.300048828125,1724.0999755859375,2219
2022-09-12 01:00:00,1723.5,1726.0,1722.5,1723.0999755859375,2901
2022-09-12 02:00:00,1731.0999755859375,1731.300048828125,1722.5,1723.5,5381
2022-09-12 03:00:00,1735.0,1737.300048828125,1729.9000244140625,1731.0999755859375,10232
2022-09-12 04:00:00,1736.5,1736.5999755859375,1732.5999755859375,1735.0999755859375,7245
2022-09-12 05:00:00,1736.0999755859375,1738.300048828125,1735.0,1736.5999755859375,7127
2022-09-12 06:00:00,1738.0999755859375,1738.4000244140625,1734.0999755859375,1736.300048828125,5423
2022-09-12 07:00:00,1740.5999755859375,1741.0,1736.9000244140625,1738.0999755859375,11381
2022-09-12 08:00:00,1740.9000244140625,1745.0,1738.300048828125,1740.699951171875,16613
2022-09-12 09:00:00,1736.5999755859375,1743.9000244140625,1734.5,1741.0,18569
2022-09-12 10:00:00,1740.9000244140625,1741.300048828125,1736.4000244140625,1736.5999755859375,10977
2022-09-12 11:00:00,1745.4000244140625,1746.4000244140625,1739.300048828125,1741.0,12460
2022-09-12 12:00:00,1742.800048828125,1746.0,1741.300048828125,1745.5,9206
2022-09-12 13:00:00,1740.0,1743.0,1739.4000244140625,1742.9000244140625,8629
2022-09-12 14:00:00,1738.0,1740.0999755859375,1734.800048828125,1739.9000244140625,7278
2022-09-12 15:00:00,1735.4000244140625,1738.0999755859375,1735.300048828125,1737.9000244140625,4057
2022-09-12 16:00:00,1735.4000244140625,1737.199951171875,1735.300048828125,1735.5,1723
2022-09-12 18:00:00,1736.300048828125,1736.5999755859375,1735.5,1736.0,0
2022-09-12 19:00:00,1736.4000244140625,1737.5,1735.199951171875,1736.300048828125,1539
2022-09-12 20:00:00,1735.5999755859375,1738.699951171875,1735.4000244140625,1736.300048828125,2292
2022-09-12 21:00:00,1734.300048828125,1736.0999755859375,1731.4000244140625,1735.699951171875,5640
2022-09-12 22:00:00,1732.9000244140625,1734.4000244140625,1731.0999755859375,1734.199951171875,2968
2022-09-12 23:00:00,1731.5999755859375,1733.5,1731.5,1732.800048828125,2265
2022-09-13 00:00:00,1732.4000244140625,1733.0,1730.800048828125,1731.800048828125,2174
2022-09-13 01:00:00,1732.0,1733.300048828125,1730.5,1732.4000244140625,2964
2022-09-13 02:00:00,1733.5,1735.699951171875,1731.800048828125,1732.0999755859375,6687
2022-09-13 03:00:00,1734.300048828125,1735.9000244140625,1732.9000244140625,1733.4000244140625,6244
2022-09-13 04:00:00,1736.0,1736.699951171875,1732.300048828125,1734.4000244140625,5976
2022-09-13 05:00:00,1737.5,1738.9000244140625,1735.5999755859375,1736.0999755859375,6282
2022-09-13 06:00:00,1738.9000244140625,1739.199951171875,1735.300048828125,1737.5,6207
2022-09-13 07:00:00,1740.5999755859375,1742.9000244140625,1738.9000244140625,1738.9000244140625,8062
2022-09-13 08:00:00,1713.699951171875,1742.800048828125,1712.9000244140625,1740.5999755859375,54073
2022-09-13 09:00:00,1717.0,1720.0999755859375,1706.699951171875,1713.699951171875,54516
2022-09-13 10:00:00,1716.300048828125,1719.0999755859375,1714.199951171875,1717.0999755859375,21645
2022-09-13 11:00:00,1711.5,1717.800048828125,1711.300048828125,1716.4000244140625,10713
2022-09-13 12:00:00,1716.0999755859375,1716.4000244140625,1711.0999755859375,1711.5,7891
2022-09-13 13:00:00,1714.199951171875,1717.9000244140625,1713.800048828125,1716.0,9061
2022-09-13 14:00:00,1713.699951171875,1716.0999755859375,1713.300048828125,1714.0999755859375,4576
2022-09-13 15:00:00,1713.0,1714.199951171875,1711.5,1713.5999755859375,4334
2022-09-13 16:00:00,1712.199951171875,1713.800048828125,1711.9000244140625,1712.9000244140625,1877
2022-09-13 18:00:00,1712.0999755859375,1713.0999755859375,1710.699951171875,1711.5999755859375,0
2022-09-13 19:00:00,1712.0,1713.0999755859375,1711.5,1712.0999755859375,1431
2022-09-13 20:00:00,1710.300048828125,1713.4000244140625,1708.5,1712.0999755859375,5899
2022-09-13 21:00:00,1710.0999755859375,1711.5999755859375,1706.199951171875,1710.199951171875,5216
2022-09-13 22:00:00,1711.5,1713.5,1709.5999755859375,1709.9000244140625,4008
2022-09-13 23:00:00,1710.800048828125,1712.5999755859375,1710.300048828125,1711.5999755859375,2917
2022-09-14 00:00:00,1714.0,1715.0,1709.300048828125,1710.5,4143
2022-09-14 01:00:00,1711.4000244140625,1714.4000244140625,1711.0,1713.9000244140625,3562
2022-09-14 02:00:00,1710.9000244140625,1713.0999755859375,1710.300048828125,1711.300048828125,7764
2022-09-14 03:00:00,1713.0999755859375,1714.4000244140625,1708.800048828125,1710.800048828125,12767
2022-09-14 04:00:00,1714.5,1716.5,1713.0,1713.199951171875,7257
2022-09-14 05:00:00,1715.199951171875,1715.699951171875,1712.5999755859375,1714.5,6195
2022-09-14 06:00:00,1713.699951171875,1716.199951171875,1713.699951171875,1715.0999755859375,5664
2022-09-14 07:00:00,1711.699951171875,1715.199951171875,1711.0999755859375,1713.699951171875,6802
2022-09-14 08:00:00,1715.9000244140625,1717.300048828125,1709.300048828125,1711.699951171875,15633
2022-09-14 09:00:00,1713.5999755859375,1717.0,1713.0,1715.9000244140625,15660
2022-09-14 10:00:00,1716.4000244140625,1716.5999755859375,1711.9000244140625,1713.5,14052
2022-09-14 11:00:00,1713.5999755859375,1716.9000244140625,1712.4000244140625,1716.300048828125,7701
2022-09-14 12:00:00,1711.0999755859375,1713.800048828125,1710.800048828125,1713.5999755859375,8462
2022-09-14 13:00:00,1707.4000244140625,1711.199951171875,1706.699951171875,1711.0999755859375,9101
2022-09-14 14:00:00,1704.9000244140625,1707.800048828125,1704.800048828125,1707.300048828125,5942
2022-09-14 15:00:00,1705.4000244140625,1705.800048828125,1703.300048828125,1705.0,5995
2022-09-14 16:00:00,1707.0,1707.300048828125,1705.0,1705.300048828125,2173
2022-09-14 18:00:00,1707.0,1709.0999755859375,1706.4000244140625,1707.199951171875,0
2022-09-14 19:00:00,1707.0,1707.800048828125,1706.5999755859375,1707.0,1057
2022-09-14 20:00:00,1705.199951171875,1707.5,1704.9000244140625,1707.0999755859375,2077
2022-09-14 21:00:00,1705.699951171875,1706.199951171875,1703.199951171875,1705.0999755859375,3830
2022-09-14 22:00:00,1703.0,1706.0999755859375,1702.5999755859375,1705.699951171875,3405
2022-09-14 23:00:00,1702.0,1703.0,1698.4000244140625,1703.0,6478
2022-09-15 00:00:00,1696.4000244140625,1702.4000244140625,1694.5,1701.9000244140625,5638
2022-09-15 01:00:00,1697.800048828125,1698.5,1694.699951171875,1696.5,8106
2022-09-15 02:00:00,1696.699951171875,1698.5999755859375,1695.699951171875,1697.699951171875,7224
2022-09-15 03:00:00,1699.0,1699.0,1694.5,1696.699951171875,11223
2022-09-15 04:00:00,1696.300048828125,1699.199951171875,1695.4000244140625,1698.9000244140625,7994
2022-09-15 05:00:00,1698.5,1699.0999755859375,1695.199951171875,1696.300048828125,7390
2022-09-15 06:00:00,1695.5,1700.199951171875,1694.5999755859375,1698.5,9028
2022-09-15 07:00:00,1695.300048828125,1696.300048828125,1690.5999755859375,1695.5999755859375,13119
2022-09-15 08:00:00,1696.699951171875,1701.4000244140625,1690.0,1695.300048828125,27457
2022-09-15 09:00:00,1699.199951171875,1699.199951171875,1688.9000244140625,1696.699951171875,26983
2022-09-15 10:00:00,1677.0999755859375,1699.9000244140625,1672.0999755859375,1699.0,42024
2022-09-15 11:00:00,1673.199951171875,1680.199951171875,1672.4000244140625,1677.0999755859375,27046
2022-09-15 12:00:00,1673.4000244140625,1675.4000244140625,1668.9000244140625,1673.0999755859375,18517
2022-09-15 13:00:00,1674.199951171875,1677.9000244140625,1673.300048828125,1673.300048828125,12117
2022-09-15 14:00:00,1672.0999755859375,1675.0,1671.5,1674.300048828125,5951
2022-09-15 15:00:00,1672.9000244140625,1673.5999755859375,1670.4000244140625,1672.0999755859375,6800
2022-09-15 16:00:00,1673.9000244140625,1674.300048828125,1672.4000244140625,1673.0,2175
2022-09-15 18:00:00,1671.5999755859375,1674.4000244140625,1671.0999755859375,1673.699951171875,0
2022-09-15 19:00:00,1671.4000244140625,1672.4000244140625,1670.300048828125,1671.699951171875,1620
2022-09-15 20:00:00,1674.5,1675.300048828125,1671.199951171875,1671.4000244140625,2768
2022-09-15 21:00:00,1670.4000244140625,1676.5999755859375,1670.0,1674.4000244140625,5754
2022-09-15 22:00:00,1672.4000244140625,1672.5,1670.800048828125,1671.5999755859375,2949
2022-09-15 23:00:00,1672.4000244140625,1672.5,1670.800048828125,1672.4000244140625,2393
2022-09-16 00:00:00,1672.5999755859375,1673.800048828125,1672.300048828125,1672.699951171875,2619
2022-09-16 01:00:00,1671.0999755859375,1673.0999755859375,1670.9000244140625,1672.5999755859375,2922
2022-09-16 02:00:00,1668.0,1672.5,1666.9000244140625,1671.199951171875,12237
2022-09-16 03:00:00,1663.800048828125,1671.0999755859375,1662.5,1667.9000244140625,20901
2022-09-16 04:00:00,1667.300048828125,1668.300048828125,1661.9000244140625,1663.9000244140625,14075
2022-09-16 05:00:00,1668.0,1674.4000244140625,1667.199951171875,1667.4000244140625,10667
2022-09-16 06:00:00,1674.300048828125,1675.0999755859375,1666.300048828125,1668.0,7019
2022-09-16 07:00:00,1673.9000244140625,1676.4000244140625,1671.9000244140625,1674.300048828125,7917
2022-09-16 08:00:00,1669.0,1674.0999755859375,1666.800048828125,1673.800048828125,15421
2022-09-16 09:00:00,1673.199951171875,1674.0,1665.5999755859375,1669.0,20570
2022-09-16 10:00:00,1686.0999755859375,1689.9000244140625,1673.199951171875,1673.199951171875,41245
2022-09-16 11:00:00,1682.699951171875,1687.9000244140625,1682.0999755859375,1686.0999755859375,11046
2022-09-16 12:00:00,1682.199951171875,1683.800048828125,1681.199951171875,1682.699951171875,6730
2022-09-16 13:00:00,1680.0999755859375,1684.5999755859375,1679.800048828125,1682.0999755859375,7798
2022-09-16 14:00:00,1684.5,1685.0999755859375,1680.199951171875,1680.199951171875,4089
2022-09-16 15:00:00,1682.5,1686.5,1682.199951171875,1684.4000244140625,4489
2022-09-16 16:00:00,1684.5,1685.5,1682.199951171875,1682.300048828125,2397
2022-09-18 18:00:00,1687.0999755859375,1687.5999755859375,1682.5,1685.4000244140625,2200
2022-09-18 19:00:00,1686.5999755859375,1688.800048828125,1686.0,1687.199951171875,1692
2022-09-18 20:00:00,1684.5999755859375,1687.4000244140625,1684.5,1686.5,2156
2022-09-18 21:00:00,1680.199951171875,1685.5,1679.699951171875,1684.5999755859375,4195
2022-09-18 22:00:00,1679.9000244140625,1680.4000244140625,1676.5999755859375,1680.0999755859375,3619
2022-09-18 23:00:00,1677.199951171875,1679.9000244140625,1676.800048828125,1679.9000244140625,1472
2022-09-19 00:00:00,1676.5999755859375,1677.5999755859375,1675.0,1677.4000244140625,2497
2022-09-19 01:00:00,1675.699951171875,1677.800048828125,1675.300048828125,1676.5999755859375,2421
2022-09-19 02:00:00,1674.0999755859375,1675.800048828125,1672.9000244140625,1675.699951171875,6483
2022-09-19 03:00:00,1670.5,1674.0999755859375,1667.5999755859375,1674.0999755859375,10310
2022-09-19 04:00:00,1670.800048828125,1674.699951171875,1668.699951171875,1670.5,7910
2022-09-19 05:00:00,1672.0,1673.300048828125,1670.4000244140625,1670.699951171875,3892
2022-09-19 06:00:00,1673.0999755859375,1673.800048828125,1670.199951171875,1671.9000244140625,4464
2022-09-19 07:00:00,1670.0,1674.0999755859375,1668.5,1673.0999755859375,8248
2022-09-19 08:00:00,1673.4000244140625,1675.9000244140625,1669.4000244140625,1670.0999755859375,12388
2022-09-19 09:00:00,1673.300048828125,1676.9000244140625,1670.699951171875,1673.5,14447
2022-09-19 10:00:00,1680.5999755859375,1681.800048828125,1672.0,1673.199951171875,15631
2022-09-19 11:00:00,1679.5,1684.199951171875,1679.4000244140625,1680.699951171875,12112
2022-09-19 12:00:00,1679.5999755859375,1681.199951171875,1678.300048828125,1679.5,5717
2022-09-19 13:00:00,1679.699951171875,1680.4000244140625,1677.5999755859375,1679.699951171875,7059
2022-09-19 14:00:00,1679.9000244140625,1680.9000244140625,1678.5999755859375,1679.699951171875,3355
2022-09-19 15:00:00,1683.699951171875,1683.9000244140625,1680.0,1680.0,4182
2022-09-19 16:00:00,1685.0,1685.0,1683.300048828125,1683.699951171875,1659
2022-09-19 18:00:00,1684.4000244140625,1685.4000244140625,1684.199951171875,1684.9000244140625,0
2022-09-19 19:00:00,1684.5999755859375,1684.800048828125,1683.5999755859375,1684.4000244140625,998
2022-09-19 20:00:00,1684.699951171875,1688.800048828125,1683.9000244140625,1684.5999755859375,3757
2022-09-19 21:00:00,1682.800048828125,1685.5,1681.800048828125,1684.699951171875,3146
2022-09-19 22:00:00,1685.0999755859375,1686.300048828125,1682.699951171875,1682.699951171875,2652
2022-09-19 23:00:00,1685.5,1686.199951171875,1684.0999755859375,1685.0999755859375,1687
2022-09-20 00:00:00,1681.800048828125,1685.5999755859375,1681.5,1685.4000244140625,1940
2022-09-20 01:00:00,1678.9000244140625,1681.800048828125,1678.699951171875,1681.699951171875,3385
2022-09-20 02:00:00,1681.0999755859375,1682.9000244140625,1678.300048828125,1679.0,8031
2022-09-20 03:00:00,1680.699951171875,1684.0,1680.0,1681.0999755859375,7998
2022-09-20 04:00:00,1676.9000244140625,1680.5999755859375,1676.0999755859375,1680.5999755859375,8415
2022-09-20 05:00:00,1675.9000244140625,1678.300048828125,1674.800048828125,1676.9000244140625,5722
2022-09-20 06:00:00,1676.5999755859375,1677.9000244140625,1674.300048828125,1675.9000244140625,5028
2022-09-20 07:00:00,1676.699951171875,1678.4000244140625,1674.5,1676.800048828125,5714
2022-09-20 08:00:00,1676.0999755859375,1677.5,1673.199951171875,1676.800048828125,13721
2022-09-20 09:00:00,1673.5999755859375,1677.300048828125,1668.0999755859375,1676.0999755859375,20502
2022-09-20 10:00:00,1673.699951171875,1674.699951171875,1669.0999755859375,1673.5999755859375,15242
2022-09-20 11:00:00,1673.9000244140625,1675.4000244140625,1672.5,1673.699951171875,8384
2022-09-20 12:00:00,1672.300048828125,1674.0,1671.5,1673.800048828125,4518
2022-09-20 13:00:00,1673.4000244140625,1674.5999755859375,1669.800048828125,1672.4000244140625,9093
2022-09-20 14:00:00,1672.5999755859375,1674.4000244140625,1671.5,1673.4000244140625,4051
2022-09-20 15:00:00,1673.5999755859375,1674.9000244140625,1672.0999755859375,1672.5999755859375,3625
2022-09-20 16:00:00,1673.199951171875,1674.199951171875,1672.5999755859375,1673.5,2067
2022-09-20 18:00:00,1673.4000244140625,1673.5,1672.5999755859375,1673.199951171875,0
2022-09-20 19:00:00,1674.5,1674.699951171875,1673.0999755859375,1673.5,881
2022-09-20 20:00:00,1672.0,1675.5999755859375,1671.800048828125,1674.5,2447
2022-09-20 21:00:00,1672.699951171875,1673.5,1671.699951171875,1672.199951171875,2229
2022-09-20 22:00:00,1672.800048828125,1674.4000244140625,1672.0999755859375,1672.5,2535
2022-09-20 23:00:00,1671.5,1673.4000244140625,1670.699951171875,1672.800048828125,2240
2022-09-21 00:00:00,1669.9000244140625,1671.699951171875,1669.5999755859375,1671.699951171875,1273
2022-09-21 01:00:00,1673.9000244140625,1674.4000244140625,1669.800048828125,1669.9000244140625,3203
2022-09-21 02:00:00,1679.800048828125,1685.0,1672.9000244140625,1673.9000244140625,16329
2022-09-21 03:00:00,1679.300048828125,1682.4000244140625,1678.699951171875,1679.9000244140625,9698
2022-09-21 04:00:00,1679.199951171875,1680.4000244140625,1677.5999755859375,1679.199951171875,4762
2022-09-21 05:00:00,1681.699951171875,1683.0,1679.0999755859375,1679.199951171875,5482
2022-09-21 06:00:00,1682.9000244140625,1684.5999755859375,1681.5,1681.5999755859375,4971
2022-09-21 07:00:00,1683.300048828125,1686.699951171875,1681.0999755859375,1683.0,7374
2022-09-21 08:00:00,1682.5999755859375,1684.699951171875,1680.9000244140625,1683.4000244140625,10943
2022-09-21 09:00:00,1680.300048828125,1683.4000244140625,1679.800048828125,1682.5,10519
2022-09-21 10:00:00,1676.199951171875,1681.199951171875,1674.300048828125,1680.300048828125,13478
2022-09-21 11:00:00,1675.699951171875,1677.199951171875,1673.9000244140625,1676.300048828125,9489
2022-09-21 12:00:00,1673.5,1676.0999755859375,1672.9000244140625,1675.5999755859375,5525
2022-09-21 13:00:00,1676.9000244140625,1679.0,1673.0,1673.5,9111
2022-09-21 14:00:00,1694.800048828125,1696.9000244140625,1661.300048828125,1677.0,72741
2022-09-21 15:00:00,1681.0,1696.699951171875,1678.800048828125,1694.9000244140625,22693
2022-09-21 16:00:00,1682.199951171875,1683.9000244140625,1680.800048828125,1681.0999755859375,3276
2022-09-21 18:00:00,1679.300048828125,1682.800048828125,1678.5,1682.800048828125,0
2022-09-21 19:00:00,1675.300048828125,1679.800048828125,1674.0999755859375,1679.300048828125,2615
2022-09-21 20:00:00,1668.199951171875,1675.300048828125,1668.0,1675.300048828125,5529
2022-09-21 21:00:00,1667.5999755859375,1668.5,1664.300048828125,1668.0999755859375,6996
2022-09-21 22:00:00,1671.5999755859375,1672.699951171875,1665.800048828125,1667.5,6153
2022-09-21 23:00:00,1668.5999755859375,1671.5,1667.699951171875,1671.5,2858
2022-09-22 00:00:00,1668.199951171875,1669.4000244140625,1667.0,1668.0999755859375,1959
2022-09-22 01:00:00,1668.5999755859375,1671.5,1667.800048828125,1668.0999755859375,3101
2022-09-22 02:00:00,1667.0,1670.5999755859375,1666.199951171875,1668.5999755859375,6347
2022-09-22 03:00:00,1666.5,1669.0,1663.300048828125,1666.9000244140625,13094
2022-09-22 04:00:00,1679.0999755859375,1686.300048828125,1665.300048828125,1666.4000244140625,30639
2022-09-22 05:00:00,1674.5999755859375,1680.4000244140625,1673.9000244140625,1679.0999755859375,9482
2022-09-22 06:00:00,1676.5,1677.4000244140625,1672.9000244140625,1674.699951171875,5836
2022-09-22 07:00:00,1680.300048828125,1680.9000244140625,1672.5,1676.5,12118
2022-09-22 08:00:00,1690.5999755859375,1693.5,1679.4000244140625,1680.300048828125,30003
2022-09-22 09:00:00,1681.4000244140625,1690.5999755859375,1680.0999755859375,1690.5999755859375,25693
2022-09-22 10:00:00,1679.0,1686.300048828125,1678.5,1681.300048828125,21902
2022-09-22 11:00:00,1679.5,1680.9000244140625,1675.800048828125,1679.0,16564
2022-09-22 12:00:00,1682.199951171875,1684.5999755859375,1678.5999755859375,1679.5999755859375,9533
2022-09-22 13:00:00,1680.199951171875,1682.9000244140625,1679.800048828125,1682.199951171875,8903
2022-09-22 14:00:00,1678.4000244140625,1680.5,1677.5,1680.300048828125,5256
2022-09-22 15:00:00,1680.199951171875,1682.800048828125,1678.5,1678.5,4375
2022-09-22 16:00:00,1679.4000244140625,1681.0,1679.0,1680.199951171875,1392
2022-09-22 18:00:00,1679.5999755859375,1680.0999755859375,1678.699951171875,1680.0999755859375,0
